subject,session,stim,big_small,onset,opt,response_time,correct,sequence
y04,rep1,stim/sequoia_tree.bmp,B,243001,3,733,True,3
y04,rep1,stim/grappes.bmp,S,246001,4,1271,True,3
y04,rep1,stim/raspberry.bmp,S,249001,4,724,True,3
y04,rep1,stim/barbacue.bmp,B,256001,3,838,True,1
y04,rep1,stim/basket.bmp,B,263001,3,1513,True,3
y04,rep2,stim/windmill.bmp,B,29998,3,799,True,1
y04,rep2,stim/oak.bmp,B,36999,3,1114,True,1
y04,rep2,stim/calculator.bmp,S,39999,4,709,True,1
y04,rep2,stim/peach.bmp,S,42999,4,598,True,1
y04,rep2,stim/windmill.bmp,B,45999,3,681,True,2
y04,rep2,stim/avocado.bmp,S,56999,4,1037,True,1
y04,rep2,stim/cup.bmp,S,67999,4,1035,True,1
y04,rep2,stim/pinefruit.bmp,S,70999,4,990,True,1
y04,rep2,stim/bag.bmp,S,73999,4,616,True,1
y04,rep2,stim/cup.bmp,S,76999,4,610,True,2
y04,rep2,stim/wastebox.bmp,B,83999,3,871,True,1
y04,rep2,stim/christmas_tree.bmp,B,86999,3,1218,True,1
y04,rep2,stim/bag.bmp,S,89999,4,846,True,2
y04,rep2,stim/cherry.bmp,S,96999,4,648,True,1
y04,rep2,stim/parrot.bmp,S,103999,4,844,True,1
y04,rep2,stim/calculator.bmp,S,110999,4,647,True,2
y04,rep2,stim/peach.bmp,S,113999,4,682,True,2
y04,rep2,stim/parrot.bmp,S,116999,4,844,True,2
y04,rep2,stim/ballena.bmp,B,119999,3,807,True,1
y04,rep2,stim/taxilondon.bmp,B,122999,3,802,True,1
y04,rep2,stim/piano.bmp,B,125999,3,684,True,1
y04,rep2,stim/tie.bmp,S,128999,4,848,True,1
y04,rep2,stim/oak.bmp,B,131999,3,667,True,2
y04,rep2,stim/christmas_tree.bmp,B,134999,3,932,True,2
y04,rep2,stim/wastebox.bmp,B,137999,3,719,True,2
y04,rep2,stim/wastebox.bmp,B,148999,3,740,True,3
y04,rep2,stim/frog.bmp,S,159999,4,1473,True,1
y04,rep2,stim/taxilondon.bmp,B,170999,3,654,True,2
y04,rep2,stim/avocado.bmp,S,173999,4,880,True,2
y04,rep2,stim/cleaver.bmp,S,176999,4,875,True,1
y04,rep2,stim/oak.bmp,B,179999,3,622,True,3
y04,rep2,stim/cup.bmp,S,182999,4,641,True,3
y04,rep2,stim/shark.bmp,B,185999,3,642,True,1
y04,rep2,stim/parrot.bmp,S,188999,,0,,3
y04,rep2,stim/moose.bmp,B,195999,3,1136,True,1
y04,rep2,stim/avocado.bmp,S,202999,,0,,3
y04,rep2,stim/peach.bmp,S,209999,4,1112,True,3
y04,rep2,stim/windmill.bmp,B,212999,3,635,True,3
y04,rep2,stim/calculator.bmp,S,215999,4,638,True,3
y04,rep2,stim/basketball.bmp,B,218999,3,840,True,1
y04,rep2,stim/cherrytree.bmp,B,229999,3,1237,True,1
y04,rep2,stim/moose.bmp,B,240999,3,753,True,2
y04,rep2,stim/bag.bmp,S,251999,4,1008,True,3
y04,rep2,stim/christmas_tree.bmp,B,254999,3,769,True,3
y04,rep2,stim/moose.bmp,B,257999,3,1476,True,3
y04,rep2,stim/bolt.bmp,S,260999,3,846,False,1
y04,rep2,stim/taxilondon.bmp,B,263999,3,609,True,3
y04,rep2,stim/rockychair.bmp,B,266999,3,867,True,1
y05,rep1,stim/wheelchair.bmp,B,30000,,0,,1
y05,rep1,stim/car.bmp,B,33001,3,1066,True,1
y05,rep1,stim/wheelchair.bmp,B,36001,3,1031,True,2
y05,rep1,stim/screw.bmp,S,39001,4,504,True,1
y05,rep1,stim/spinach.bmp,S,42001,4,620,True,1
y05,rep1,stim/wheelchair.bmp,B,45001,3,566,True,3
y05,rep1,stim/rat.bmp,S,52001,4,737,True,1
y05,rep1,stim/tree.bmp,B,63001,3,1037,True,1
y05,rep1,stim/chicken.bmp,B,74001,4,554,False,1
y05,rep1,stim/telephone_booth.bmp,B,77001,3,637,True,1
y05,rep1,stim/screw.bmp,S,80001,4,575,True,2
y05,rep1,stim/penguin.bmp,B,83001,3,787,True,1
y05,rep1,stim/zebra.bmp,B,90001,3,774,True,1
y05,rep1,stim/oldradio.bmp,B,93001,4,1216,False,1
y05,rep1,stim/shell.bmp,S,96001,4,637,True,1
y05,rep1,stim/rooster.bmp,B,99001,4,838,False,1
y05,rep1,stim/spinach.bmp,S,102001,4,602,True,2
y05,rep1,stim/spoon.bmp,S,105001,4,669,True,1
y05,rep1,stim/envelope.bmp,S,108001,4,711,True,1
y05,rep1,stim/shell.bmp,S,111001,4,521,True,2
y05,rep1,stim/statue.bmp,B,114001,3,654,True,1
y05,rep1,stim/tunafish.bmp,B,117001,4,1064,False,1
y05,rep1,stim/rat.bmp,S,120001,4,563,True,2
y05,rep1,stim/chicken.bmp,B,123001,4,604,False,2
y05,rep1,stim/toilett.bmp,B,126001,3,616,True,1
y05,rep1,stim/rooster.bmp,B,129001,4,817,False,2
y05,rep1,stim/spoon.bmp,S,132001,4,555,True,2
y05,rep1,stim/playcard.bmp,S,135001,4,591,True,1
y05,rep1,stim/statue.bmp,B,142001,3,698,True,2
y05,rep1,stim/spinach.bmp,S,149001,4,654,True,3
y05,rep1,stim/telephone_booth.bmp,B,156001,3,611,True,2
y05,rep1,stim/broccoli.bmp,S,167001,,0,,1
y05,rep1,stim/shell.bmp,S,178001,4,1091,True,3
y05,rep1,stim/zebra.bmp,B,189001,3,600,True,2
y05,rep1,stim/chicken.bmp,B,200001,4,1180,False,3
y05,rep1,stim/stapler.bmp,S,211001,4,697,True,1
y05,rep1,stim/statue.bmp,B,222001,3,604,True,3
y05,rep1,stim/spoon.bmp,S,225001,4,544,True,3
y05,rep1,stim/stapler.bmp,S,228001,4,635,True,2
y05,rep1,stim/egg.bmp,S,231001,,0,,1
y05,rep1,stim/telephone_booth.bmp,B,234001,3,1137,True,3
y05,rep1,stim/rooster.bmp,B,237001,4,700,False,3
y05,rep1,stim/lettuce.bmp,S,240001,4,582,True,1
y05,rep1,stim/faint.bmp,S,243001,4,736,True,1
y05,rep1,stim/rat.bmp,S,246001,4,852,True,3
y05,rep1,stim/zebra.bmp,B,249001,3,557,True,3
y05,rep1,stim/stapler.bmp,S,256001,4,547,True,3
y05,rep1,stim/screw.bmp,S,263001,4,596,True,3
y05,rep2,stim/gaspum.bmp,B,29986,,0,,1
y05,rep2,stim/cat.bmp,B,36987,4,1036,False,1
y05,rep2,stim/orange.bmp,S,39987,4,495,True,1
y05,rep2,stim/corn.bmp,S,42987,4,515,True,1
y05,rep2,stim/eggplant.bmp,S,45987,4,728,True,1
y05,rep2,stim/cruiseship.bmp,B,56987,3,746,True,1
y05,rep2,stim/goat.bmp,B,67987,,0,,1
y05,rep2,stim/eggplant.bmp,S,70987,4,593,True,2
y05,rep2,stim/eggplant.bmp,S,73987,4,484,True,3
y05,rep2,stim/razor.bmp,S,76987,4,957,True,1
y05,rep2,stim/dolphin.bmp,B,83987,,0,,1
y05,rep2,stim/acorn.bmp,S,86987,4,836,True,1
y05,rep2,stim/barrel.bmp,B,89987,,0,,1
y05,rep2,stim/goat.bmp,B,96987,3,899,True,2
y05,rep2,stim/acorn.bmp,S,103987,4,781,True,2
y05,rep2,stim/bird.bmp,S,110987,4,699,True,1
y05,rep2,stim/octopus.bmp,B,113987,,0,,1
y05,rep2,stim/baby.bmp,B,116987,3,1839,True,1
y05,rep2,stim/Iron.bmp,S,119987,4,681,True,1
y05,rep2,stim/pen.bmp,S,122987,4,636,True,1
y05,rep2,stim/crip.bmp,B,125987,3,695,True,1
y05,rep2,stim/barrel.bmp,B,128987,3,641,True,2
y05,rep2,stim/lock.bmp,S,131987,4,605,True,1
y05,rep2,stim/guitar.bmp,B,134987,4,695,False,1
y05,rep2,stim/bowl.bmp,S,137987,4,650,True,1
y05,rep2,stim/Iron.bmp,S,148987,,0,,2
y05,rep2,stim/Iron.bmp,S,159987,4,715,True,3
y05,rep2,stim/bird.bmp,S,170987,4,697,True,2
y05,rep2,stim/gaspum.bmp,B,173987,,0,,2
y05,rep2,stim/acorn.bmp,S,176987,,0,,3
y05,rep2,stim/cat.bmp,B,179987,4,791,False,2
y05,rep2,stim/pen.bmp,S,182987,4,546,True,2
y05,rep2,stim/bowl.bmp,S,185987,,0,,2
y05,rep2,stim/bird.bmp,S,188987,4,672,True,3
y05,rep2,stim/comb.bmp,S,195987,,0,,1
y05,rep2,stim/barrel.bmp,B,202987,3,1367,True,3
y05,rep2,stim/pen.bmp,S,209987,4,619,True,3
y05,rep2,stim/guitar.bmp,B,212987,3,678,True,2
y05,rep2,stim/guitar.bmp,B,215987,3,624,True,3
y05,rep2,stim/bigplant.bmp,B,218987,3,866,True,1
y05,rep2,stim/cat.bmp,B,229987,4,544,False,3
y05,rep2,stim/crab.bmp,S,240987,4,892,True,1
y05,rep2,stim/bowl.bmp,S,251987,4,680,True,3
y05,rep2,stim/dolphin.bmp,B,254987,,0,,2
y05,rep2,stim/hose.bmp,B,257987,,0,,1
y05,rep2,stim/gaspum.bmp,B,260987,3,1240,True,3
y05,rep2,stim/goat.bmp,B,263987,3,923,True,3
y05,rep2,stim/dolphin.bmp,B,266987,3,950,True,3
y06,rep1,stim/astronaut.bmp,B,30000,3,876,True,1
y06,rep1,stim/tweezers.bmp,S,33001,4,767,True,1
y06,rep1,stim/swan.bmp,B,36000,3,1225,True,1
y06,rep1,stim/astronaut.bmp,B,39000,3,715,True,2
y06,rep1,stim/leave.bmp,S,42000,4,855,True,1
y06,rep1,stim/tiger.bmp,B,45000,3,722,True,1
y06,rep1,stim/crisantemo.bmp,S,52000,4,925,True,1
y06,rep1,stim/stethoscope.bmp,S,63000,4,962,True,1
y06,rep1,stim/rat.bmp,S,74001,4,648,True,1
y06,rep1,stim/wheelchair.bmp,B,77000,3,596,True,1
y06,rep1,stim/sofa.bmp,B,80000,3,618,True,1
y06,rep1,stim/astronaut.bmp,B,83000,3,598,True,3
y06,rep1,stim/tiger.bmp,B,90000,3,570,True,2
y06,rep1,stim/jet.bmp,B,93000,3,613,True,1
y06,rep1,stim/rooster.bmp,B,96001,4,1004,False,1
y06,rep1,stim/tweezers.bmp,S,99000,4,666,True,2
y06,rep1,stim/jet.bmp,B,102000,3,613,True,2
y06,rep1,stim/crisantemo.bmp,S,105000,4,656,True,2
y06,rep1,stim/statue.bmp,B,108000,4,986,False,1
y06,rep1,stim/toothbrush.bmp,S,111000,4,678,True,1
y06,rep1,stim/shell.bmp,S,114000,4,633,True,1
y06,rep1,stim/toothbrush.bmp,S,117001,4,612,True,2
y06,rep1,stim/barbacue.bmp,B,120000,3,636,True,1
y06,rep1,stim/screw.bmp,S,123000,4,608,True,1
y06,rep1,stim/leave.bmp,S,126000,4,586,True,2
y06,rep1,stim/spoon.bmp,S,129000,4,670,True,1
y06,rep1,stim/barbacue.bmp,B,132000,3,521,True,2
y06,rep1,stim/telephone_booth.bmp,B,135000,3,573,True,1
y06,rep1,stim/stapler.bmp,S,142001,4,742,True,1
y06,rep1,stim/toothbrush.bmp,S,149000,4,545,True,3
y06,rep1,stim/apricot.bmp,S,156000,4,710,True,1
y06,rep1,stim/leave.bmp,S,167000,4,492,True,3
y06,rep1,stim/apricot.bmp,S,178000,4,574,True,2
y06,rep1,stim/sofa.bmp,B,189000,3,564,True,2
y06,rep1,stim/sofa.bmp,B,200001,3,559,True,3
y06,rep1,stim/stethoscope.bmp,S,211000,4,727,True,2
y06,rep1,stim/zebra.bmp,B,222000,3,626,True,1
y06,rep1,stim/tweezers.bmp,S,225000,4,660,True,3
y06,rep1,stim/spinach.bmp,S,228000,4,671,True,1
y06,rep1,stim/chicken.bmp,B,231000,3,810,True,1
y06,rep1,stim/stethoscope.bmp,S,234000,4,589,True,3
y06,rep1,stim/swan.bmp,B,237001,3,694,True,2
y06,rep1,stim/jet.bmp,B,240000,3,602,True,3
y06,rep1,stim/swan.bmp,B,243000,3,663,True,3
y06,rep1,stim/crisantemo.bmp,S,246000,4,679,True,3
y06,rep1,stim/tiger.bmp,B,249000,3,658,True,3
y06,rep1,stim/barbacue.bmp,B,256000,3,574,True,3
y06,rep1,stim/apricot.bmp,S,263001,4,521,True,3
y06,rep2,stim/piano.bmp,B,29998,3,631,True,1
y06,rep2,stim/cherrytree.bmp,B,36998,3,1038,True,1
y06,rep2,stim/ballena.bmp,B,39998,3,1006,True,1
y06,rep2,stim/cherrytree.bmp,B,42998,3,625,True,2
y06,rep2,stim/basketball.bmp,B,45998,3,818,True,1
y06,rep2,stim/frog.bmp,S,56999,4,705,True,1
y06,rep2,stim/pen.bmp,S,67998,4,564,True,1
y06,rep2,stim/bowl.bmp,S,70998,4,615,True,1
y06,rep2,stim/shark.bmp,B,73998,3,585,True,1
y06,rep2,stim/cherry.bmp,S,76998,4,669,True,1
y06,rep2,stim/pinefruit.bmp,S,83998,4,688,True,1
y06,rep2,stim/acorn.bmp,S,86999,4,603,True,1
y06,rep2,stim/barrel.bmp,B,89998,3,574,True,1
y06,rep2,stim/basketball.bmp,B,96998,3,594,True,2
y06,rep2,stim/piano.bmp,B,103998,3,540,True,2
y06,rep2,stim/bird.bmp,S,110998,4,665,True,1
y06,rep2,stim/rockychair.bmp,B,113998,3,538,True,1
y06,rep2,stim/cleaver.bmp,S,116998,3,654,False,1
y06,rep2,stim/cleaver.bmp,S,119999,4,674,True,2
y06,rep2,stim/cleaver.bmp,S,122998,4,524,True,3
y06,rep2,stim/pinefruit.bmp,S,125998,4,636,True,2
y06,rep2,stim/tie.bmp,S,128998,4,654,True,1
y06,rep2,stim/frog.bmp,S,131998,4,571,True,2
y06,rep2,stim/rockychair.bmp,B,134998,3,518,True,2
y06,rep2,stim/rockychair.bmp,B,137998,3,465,True,3
y06,rep2,stim/cherrytree.bmp,B,148999,3,694,True,3
y06,rep2,stim/cherry.bmp,S,159998,4,562,True,2
y06,rep2,stim/goat.bmp,B,170998,3,779,True,1
y06,rep2,stim/bolt.bmp,S,173998,4,617,True,1
y06,rep2,stim/eggplant.bmp,S,176998,4,1132,True,1
y06,rep2,stim/tie.bmp,S,179998,4,630,True,2
y06,rep2,stim/ballena.bmp,B,182999,3,601,True,2
y06,rep2,stim/piano.bmp,B,185998,3,676,True,3
y06,rep2,stim/gaspum.bmp,B,188998,3,678,True,1
y06,rep2,stim/bolt.bmp,S,195998,4,641,True,2
y06,rep2,stim/basketball.bmp,B,202998,3,701,True,3
y06,rep2,stim/Iron.bmp,S,209998,3,929,False,1
y06,rep2,stim/shark.bmp,B,212998,3,676,True,2
y06,rep2,stim/cherry.bmp,S,215999,4,589,True,3
y06,rep2,stim/ballena.bmp,B,218998,3,570,True,3
y06,rep2,stim/frog.bmp,S,229998,4,590,True,3
y06,rep2,stim/bolt.bmp,S,240998,4,764,True,3
y06,rep2,stim/pinefruit.bmp,S,251998,4,561,True,3
y06,rep2,stim/guitar.bmp,B,254998,3,662,True,1
y06,rep2,stim/dolphin.bmp,B,257999,3,1125,True,1
y06,rep2,stim/shark.bmp,B,260998,3,641,True,3
y06,rep2,stim/cat.bmp,B,263998,3,827,True,1
y06,rep2,stim/tie.bmp,S,266998,4,564,True,3
y07,rep1,stim/rooster.bmp,B,30000,3,1066,True,1
y07,rep1,stim/egg.bmp,S,33001,4,735,True,1
y07,rep1,stim/shell.bmp,S,36001,4,794,True,1
y07,rep1,stim/statue.bmp,B,39001,3,883,True,1
y07,rep1,stim/shell.bmp,S,42001,4,958,True,2
y07,rep1,stim/spoon.bmp,S,45001,4,825,True,1
y07,rep1,stim/spinach.bmp,S,52001,4,981,True,1
y07,rep1,stim/spinach.bmp,S,63001,4,817,True,2
y07,rep1,stim/chicken.bmp,B,74001,3,975,True,1
y07,rep1,stim/lettuce.bmp,S,77001,4,729,True,1
y07,rep1,stim/telephone_booth.bmp,B,80001,3,955,True,1
y07,rep1,stim/wheelchair.bmp,B,83001,3,670,True,1
y07,rep1,stim/car.bmp,B,90001,3,985,True,1
y07,rep1,stim/spoon.bmp,S,93001,4,724,True,2
y07,rep1,stim/screw.bmp,S,96001,4,702,True,1
y07,rep1,stim/zebra.bmp,B,99001,3,969,True,1
y07,rep1,stim/faint.bmp,S,102001,4,965,True,1
y07,rep1,stim/broccoli.bmp,S,105001,4,713,True,1
y07,rep1,stim/chicken.bmp,B,108001,3,723,True,2
y07,rep1,stim/rat.bmp,S,111001,4,918,True,1
y07,rep1,stim/rat.bmp,S,114001,4,616,True,2
y07,rep1,stim/tree.bmp,B,117001,3,747,True,1
y07,rep1,stim/stapler.bmp,S,120001,4,820,True,1
y07,rep1,stim/rooster.bmp,B,123001,3,666,True,2
y07,rep1,stim/telephone_booth.bmp,B,126001,3,691,True,2
y07,rep1,stim/statue.bmp,B,129001,3,821,True,2
y07,rep1,stim/toilett.bmp,B,132002,3,817,True,1
y07,rep1,stim/screw.bmp,S,135001,4,746,True,2
y07,rep1,stim/screw.bmp,S,142001,4,718,True,3
y07,rep1,stim/rooster.bmp,B,149001,3,747,True,3
y07,rep1,stim/shell.bmp,S,156001,4,1174,True,3
y07,rep1,stim/envelope.bmp,S,167001,4,843,True,1
y07,rep1,stim/wheelchair.bmp,B,178001,3,687,True,2
y07,rep1,stim/stapler.bmp,S,189001,4,820,True,2
y07,rep1,stim/rat.bmp,S,200001,4,719,True,3
y07,rep1,stim/playcard.bmp,S,211001,4,772,True,1
y07,rep1,stim/spoon.bmp,S,222001,4,737,True,3
y07,rep1,stim/oldradio.bmp,B,225001,3,1036,True,1
y07,rep1,stim/stapler.bmp,S,228001,4,606,True,3
y07,rep1,stim/tunafish.bmp,B,231001,3,1041,True,1
y07,rep1,stim/wheelchair.bmp,B,234001,3,860,True,3
y07,rep1,stim/telephone_booth.bmp,B,237001,3,694,True,3
y07,rep1,stim/penguin.bmp,B,240001,4,913,False,1
y07,rep1,stim/statue.bmp,B,243001,3,789,True,3
y07,rep1,stim/zebra.bmp,B,246001,3,768,True,2
y07,rep1,stim/chicken.bmp,B,249001,3,841,True,3
y07,rep1,stim/zebra.bmp,B,256001,3,622,True,3
y07,rep1,stim/spinach.bmp,S,263001,4,794,True,3
y07,rep2,stim/eggplant.bmp,S,29998,4,1006,True,1
y07,rep2,stim/guitar.bmp,B,36999,3,757,True,1
y07,rep2,stim/Iron.bmp,S,39999,3,1022,False,1
y07,rep2,stim/dolphin.bmp,B,42999,3,1030,True,1
y07,rep2,stim/dolphin.bmp,B,45999,3,676,True,2
y07,rep2,stim/dolphin.bmp,B,56999,3,664,True,3
y07,rep2,stim/pen.bmp,S,67999,4,758,True,1
y07,rep2,stim/barrel.bmp,B,70999,3,873,True,1
y07,rep2,stim/bowl.bmp,S,73999,4,852,True,1
y07,rep2,stim/bowl.bmp,S,76999,4,766,True,2
y07,rep2,stim/gaspum.bmp,B,83999,3,1005,True,1
y07,rep2,stim/bigplant.bmp,B,86999,3,907,True,1
y07,rep2,stim/comb.bmp,S,89999,4,1036,True,1
y07,rep2,stim/Iron.bmp,S,96999,3,1106,False,2
y07,rep2,stim/goat.bmp,B,103999,3,831,True,1
y07,rep2,stim/orange.bmp,S,110999,4,745,True,1
y07,rep2,stim/acorn.bmp,S,113999,4,1006,True,1
y07,rep2,stim/cruiseship.bmp,B,116999,3,711,True,1
y07,rep2,stim/Iron.bmp,S,119999,3,753,False,3
y07,rep2,stim/razor.bmp,S,122999,3,628,False,1
y07,rep2,stim/corn.bmp,S,125999,4,671,True,1
y07,rep2,stim/gaspum.bmp,B,128999,3,739,True,2
y07,rep2,stim/crab.bmp,S,131999,4,939,True,1
y07,rep2,stim/eggplant.bmp,S,134999,4,681,True,2
y07,rep2,stim/lock.bmp,S,137999,4,682,True,1
y07,rep2,stim/eggplant.bmp,S,148999,4,654,True,3
y07,rep2,stim/bowl.bmp,S,159999,4,851,True,3
y07,rep2,stim/bird.bmp,S,170999,4,809,True,1
y07,rep2,stim/guitar.bmp,B,173999,4,706,False,2
y07,rep2,stim/goat.bmp,B,176999,3,654,True,2
y07,rep2,stim/guitar.bmp,B,179999,3,895,True,3
y07,rep2,stim/crip.bmp,B,182999,3,899,True,1
y07,rep2,stim/barrel.bmp,B,185999,3,782,True,2
y07,rep2,stim/cat.bmp,B,188999,3,1240,True,1
y07,rep2,stim/baby.bmp,B,195999,3,769,True,1
y07,rep2,stim/gaspum.bmp,B,202999,3,672,True,3
y07,rep2,stim/goat.bmp,B,209999,3,754,True,3
y07,rep2,stim/pen.bmp,S,212999,4,1046,True,2
y07,rep2,stim/cat.bmp,B,215999,3,992,True,2
y07,rep2,stim/cat.bmp,B,218999,3,636,True,3
y07,rep2,stim/barrel.bmp,B,229999,3,697,True,3
y07,rep2,stim/hose.bmp,B,240999,3,714,True,1
y07,rep2,stim/octopus.bmp,B,251999,4,1120,False,1
y07,rep2,stim/pen.bmp,S,254999,4,588,True,3
y07,rep2,stim/acorn.bmp,S,257999,4,622,True,2
y07,rep2,stim/bird.bmp,S,260999,4,553,True,2
y07,rep2,stim/acorn.bmp,S,263999,4,572,True,3
y07,rep2,stim/bird.bmp,S,266999,4,702,True,3
y08,rep1,stim/spoon.bmp,S,30000,4,1157,True,1
y08,rep1,stim/leave.bmp,S,33001,4,655,True,1
y08,rep1,stim/toothbrush.bmp,S,36001,4,746,True,1
y08,rep1,stim/jet.bmp,B,39001,3,637,True,1
y08,rep1,stim/screw.bmp,S,42001,4,584,True,1
y08,rep1,stim/astronaut.bmp,B,45001,3,626,True,1
y08,rep1,stim/spinach.bmp,S,52001,4,605,True,1
y08,rep1,stim/tweezers.bmp,S,63001,4,642,True,1
y08,rep1,stim/sofa.bmp,B,74001,3,646,True,1
y08,rep1,stim/stethoscope.bmp,S,77001,4,803,True,1
y08,rep1,stim/chicken.bmp,B,80001,3,965,True,1
y08,rep1,stim/rat.bmp,S,83001,4,568,True,1
y08,rep1,stim/barbacue.bmp,B,90001,3,675,True,1
y08,rep1,stim/crisantemo.bmp,S,93001,4,598,True,1
y08,rep1,stim/barbacue.bmp,B,96001,3,577,True,2
y08,rep1,stim/stapler.bmp,S,99001,4,587,True,1
y08,rep1,stim/zebra.bmp,B,102001,3,605,True,1
y08,rep1,stim/leave.bmp,S,105001,4,591,True,2
y08,rep1,stim/apricot.bmp,S,108001,4,690,True,1
y08,rep1,stim/statue.bmp,B,111001,3,662,True,1
y08,rep1,stim/telephone_booth.bmp,B,114001,3,768,True,1
y08,rep1,stim/sofa.bmp,B,117001,3,596,True,2
y08,rep1,stim/wheelchair.bmp,B,120001,3,606,True,1
y08,rep1,stim/jet.bmp,B,123001,3,745,True,2
y08,rep1,stim/swan.bmp,B,126001,3,1123,True,1
y08,rep1,stim/toothbrush.bmp,S,129001,4,566,True,2
y08,rep1,stim/tiger.bmp,B,132001,3,545,True,1
y08,rep1,stim/swan.bmp,B,135001,3,531,True,2
y08,rep1,stim/tiger.bmp,B,142001,3,800,True,2
y08,rep1,stim/astronaut.bmp,B,149001,3,612,True,2
y08,rep1,stim/sofa.bmp,B,156001,3,567,True,3
y08,rep1,stim/tiger.bmp,B,167001,3,572,True,3
y08,rep1,stim/stethoscope.bmp,S,178001,4,711,True,2
y08,rep1,stim/leave.bmp,S,189001,4,620,True,3
y08,rep1,stim/tweezers.bmp,S,200001,4,633,True,2
y08,rep1,stim/jet.bmp,B,211001,3,621,True,3
y08,rep1,stim/apricot.bmp,S,222001,4,571,True,2
y08,rep1,stim/stethoscope.bmp,S,225001,4,588,True,3
y08,rep1,stim/crisantemo.bmp,S,228001,4,528,True,2
y08,rep1,stim/astronaut.bmp,B,231001,3,617,True,3
y08,rep1,stim/tweezers.bmp,S,234001,4,580,True,3
y08,rep1,stim/shell.bmp,S,237001,4,560,True,1
y08,rep1,stim/toothbrush.bmp,S,240001,4,458,True,3
y08,rep1,stim/swan.bmp,B,243001,3,620,True,3
y08,rep1,stim/barbacue.bmp,B,246001,3,567,True,3
y08,rep1,stim/apricot.bmp,S,249001,4,595,True,3
y08,rep1,stim/crisantemo.bmp,S,256001,4,734,True,3
y08,rep1,stim/rooster.bmp,B,263001,3,1068,True,1
y08,rep2,stim/ballena.bmp,B,29998,3,829,True,1
y08,rep2,stim/basketball.bmp,B,36999,3,927,True,1
y08,rep2,stim/cleaver.bmp,S,39999,4,626,True,1
y08,rep2,stim/bolt.bmp,S,42999,4,613,True,1
y08,rep2,stim/piano.bmp,B,45999,3,551,True,1
y08,rep2,stim/cherrytree.bmp,B,56999,3,676,True,1
y08,rep2,stim/pinefruit.bmp,S,67999,4,721,True,1
y08,rep2,stim/tie.bmp,S,70999,4,1043,True,1
y08,rep2,stim/piano.bmp,B,73999,3,589,True,2
y08,rep2,stim/cherry.bmp,S,76999,4,569,True,1
y08,rep2,stim/cherrytree.bmp,B,83999,3,549,True,2
y08,rep2,stim/eggplant.bmp,S,86999,4,630,True,1
y08,rep2,stim/Iron.bmp,S,89999,4,666,True,1
y08,rep2,stim/rockychair.bmp,B,96999,3,581,True,1
y08,rep2,stim/dolphin.bmp,B,103999,3,569,True,1
y08,rep2,stim/pinefruit.bmp,S,110999,4,629,True,2
y08,rep2,stim/shark.bmp,B,113999,3,606,True,1
y08,rep2,stim/piano.bmp,B,116999,3,530,True,3
y08,rep2,stim/pen.bmp,S,119999,4,780,True,1
y08,rep2,stim/cleaver.bmp,S,122999,,0,,2
y08,rep2,stim/shark.bmp,B,125999,3,682,True,2
y08,rep2,stim/ballena.bmp,B,128999,3,717,True,2
y08,rep2,stim/rockychair.bmp,B,131999,3,553,True,2
y08,rep2,stim/bird.bmp,S,134999,4,769,True,1
y08,rep2,stim/frog.bmp,S,137999,4,701,True,1
y08,rep2,stim/gaspum.bmp,B,148999,3,593,True,1
y08,rep2,stim/cherry.bmp,S,159999,4,630,True,2
y08,rep2,stim/tie.bmp,S,170999,4,659,True,2
y08,rep2,stim/cherry.bmp,S,173999,,0,,3
y08,rep2,stim/tie.bmp,S,176999,4,528,True,3
y08,rep2,stim/frog.bmp,S,179999,4,571,True,2
y08,rep2,stim/acorn.bmp,S,182999,4,581,True,1
y08,rep2,stim/basketball.bmp,B,185999,3,656,True,2
y08,rep2,stim/bowl.bmp,S,188999,3,1010,False,1
y08,rep2,stim/shark.bmp,B,195999,3,638,True,3
y08,rep2,stim/rockychair.bmp,B,202999,3,586,True,3
y08,rep2,stim/barrel.bmp,B,209999,3,683,True,1
y08,rep2,stim/cherrytree.bmp,B,212999,3,520,True,3
y08,rep2,stim/guitar.bmp,B,215999,3,859,True,1
y08,rep2,stim/pinefruit.bmp,S,218999,4,566,True,3
y08,rep2,stim/cat.bmp,B,229999,3,884,True,1
y08,rep2,stim/cleaver.bmp,S,240999,4,567,True,3
y08,rep2,stim/bolt.bmp,S,251999,4,540,True,2
y08,rep2,stim/basketball.bmp,B,254999,3,623,True,3
y08,rep2,stim/bolt.bmp,S,257999,4,520,True,3
y08,rep2,stim/frog.bmp,S,260999,4,525,True,3
y08,rep2,stim/goat.bmp,B,263999,3,647,True,1
y08,rep2,stim/ballena.bmp,B,266999,3,601,True,3
y09,rep1,stim/camera.bmp,S,30000,4,1360,True,1
y09,rep1,stim/car.bmp,B,33001,3,731,True,1
y09,rep1,stim/blender.bmp,B,36001,3,815,True,1
y09,rep1,stim/broccoli.bmp,S,39001,4,704,True,1
y09,rep1,stim/car.bmp,B,42001,3,706,True,2
y09,rep1,stim/oldradio.bmp,B,45001,3,822,True,1
y09,rep1,stim/raspberry.bmp,S,52001,4,794,True,1
y09,rep1,stim/playcard.bmp,S,63001,4,918,True,1
y09,rep1,stim/penguin.bmp,B,74001,3,1131,True,1
y09,rep1,stim/bear.bmp,B,77001,3,621,True,1
y09,rep1,stim/envelope.bmp,S,80001,4,696,True,1
